Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","","","DERP002","","SPO-DERP002_00004_200","SPM","Total suspended particulates (aerosol)","P1Y-day-max","1 year day max","1990","153.333","ug/m3","98.08","","Traffic","urban","8.4386","49.4823","93.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH007","","SPO-DEHH007_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","23.716","ug/m3","96.60","","Background","suburban","9.8999","53.5611","22.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DERP003","","SPO-DERP003_00007_600","O3","Ozone (air)","P1Y-dx-max26","1 year daymax max 26","1990","121.625","ug/m3","92.06","","Traffic","urban","8.4259","49.4555","98.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DERP003","","SPO-DERP003_00007_600","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1990","3827.000","ug/m3","92.06","","Traffic","urban","8.4259","49.4555","98.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH011","","SPO-DEHH011_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","139.333","ug/m3","72.60","","Background","suburban","10.1474","53.5617","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH011","","SPO-DEHH011_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","37.667","ug/m3","85.21","","Background","suburban","10.1474","53.5617","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH012","","SPO-DEHH012_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","75.625","ug/m3","88.77","","Background","suburban","9.8448","53.5237","5.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH012","","SPO-DEHH012_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","19.958","ug/m3","88.77","","Background","suburban","9.8448","53.5237","5.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","203.666","ug/m3","95.89","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1990","137.252","ug/m3","95.89","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB004","Schauinsland","SPO-DEUB004_00007_120","O3","Ozone (air)","P1Y-dx-max26","1 year daymax max 26","1990","164.962","ug/m3","91.78","","Background","rural","7.9080","47.9133","1205.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_O3_dataGroup1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","1990","50.794","ug/m3","95.93","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_O3_dataGroup1","O3","Ozone (air)","P1Y-hr-per50","1 year 50 percentile","1990","47.650","ug/m3","95.93","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00007_600","O3","Ozone (air)","P1Y-hr-per50","1 year 50 percentile","1990","47.650","ug/m3","95.93","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB004","Schauinsland","SPO.DE_DEUB004_O3_dataGroup1","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","76.442","ug/m3","97.26","","Background","rural","7.9080","47.9133","1205.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB004","Schauinsland","SPO.DE_DEUB004_O3_dataGroup1","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","167.650","ug/m3","91.78","","Background","rural","7.9080","47.9133","1205.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","14.281","ug/m3","89.54","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","351.300","ug/m3","89.54","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB004","Schauinsland","SPO.DE_DEUB004_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","1.793","ug/m3","99.73","","Background","rural","7.9080","47.9133","1205.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_O3_dataGroup1","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","22.375","ug/m3","92.06","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_O3_dataGroup1","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","87.125","ug/m3","92.33","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_O3_dataGroup1","O3","Ozone (air)","P1Y-dx-avg","1 year daymax average","1990","39.927","ug/m3","92.33","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO.DE_DENI031_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","70.500","ug/m3","89.46","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_O3_dataGroup1","O3","Ozone (air)","P1Y-hr-max","1 year hour max","1990","210.000","ug/m3","93.37","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO.DE_DENI031_O3_dataGroup1","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","1990","7380.000","ug/m3","93.39","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO-DEHH008_00007_600","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","1990","3654.000","ug/m3","97.46","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI011","Braunschweig","SPO.DE_DENI011_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","52.652","ug/m3","96.16","","Background","suburban","10.4736","52.2269","98.0","Braunschweig                                                                    ","DE506C1                                           ","249406","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH012","","SPO-DEHH012_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","112.000","ug/m3","91.45","","Background","suburban","9.8448","53.5237","5.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW051","","SPO-DEBW051_00007_100","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","138.606","ug/m3","31.23","","Background","urban","9.2214","49.1458","160.0","Heilbronn                                                                       ","DE529C1                                           ","126592","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DERP019","","SPO-DERP019_00004_200","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","35.000","ug/m3","98.36","","Background","urban","7.7673","49.4460","232.0","Kaiserslautern                                                                  ","DE044C1                                           ","100030","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH005","","SPO-DEHH005_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","36.260","ug/m3","97.88","","Background","suburban","10.1439","53.5976","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH006","","SPO-DEHH006_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1990","1421.000","ug/m3","93.70","","Background","urban","9.8425","53.5606","30.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW046","","SPO-DENW046_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","22.000","ug/m3","83.03","","Background","suburban","6.8556","51.2329","60.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY016","","SPO-DEBY016_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","14.736","ug/m3","98.84","","Background","suburban","11.0166","49.5876","290.0","Erlangen                                                                        ","DE545C1                                           ","112528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY016","","SPO-DEBY016_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","94.917","ug/m3","98.63","","Background","suburban","11.0166","49.5876","290.0","Erlangen                                                                        ","DE545C1                                           ","112528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW023","","SPO-DENW023_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","124.000","ug/m3","89.68","","Background","suburban","7.2239","51.5276","70.0","Herne                                                                           ","DE515C1                                           ","156449","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB019","","SPO-DEUB019_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","374.427","ug/m3","31.51","","Background","rural","11.8044","50.5689","501.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW030","","SPO-DENW030_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","67.125","ug/m3","96.16","","Background","suburban","6.6297","51.6729","26.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW030","","SPO-DENW030_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","0.000","count","96.16","","Background","suburban","6.6297","51.6729","26.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW030","","SPO-DENW030_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","152.000","ug/m3","97.00","","Background","suburban","6.6297","51.6729","26.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW030","","SPO-DENW030_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","115.000","ug/m3","97.00","","Background","suburban","6.6297","51.6729","26.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
